COMMON_NAME,audio,image,link
Wood sandpiper,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/ar7q6611_glar.jpg?itok=ahIbQe2B,https://www.hbw.com/species/wood-sandpiper-tringa-glareola#Taxonomy
Wood warbler,no image,no link
Worthens sparrow,no image,no link
Xantuss hummingbird,no image,no link
Yellow bittern,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1-030-1.jpg?itok=nX-Jc6qO,https://www.hbw.com/species/yellow-bittern-ixobrychus-sinensis#Taxonomy
Yellow-billed cardinal,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/7j6a3755a.jpg?itok=yP9_pXC0,https://www.hbw.com/species/yellow-billed-cardinal-paroaria-capitata#Taxonomy
Yellow-billed loon,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/ar7q8857_a.jpg?itok=bRTrtE5q,https://www.hbw.com/species/yellow-billed-loon-gavia-adamsii#Taxonomy
Yellow-breasted bunting,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_SYT8425_Yellow-breasted_bunting.jpg?itok=kgLlHVpR,https://www.hbw.com/species/yellow-breasted-bunting-emberiza-aureola#Taxonomy
Yellow-browed bunting,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/yellow-browwed_bunting__5.jpg?itok=zrp0wq8C,https://www.hbw.com/species/yellow-browed-bunting-emberiza-chrysophrys#Taxonomy
Yellow-browed warbler,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/yellow-browed_warbler_0.jpg?itok=mRcSdiJe,https://www.hbw.com/species/yellow-browed-warbler-phylloscopus-inornatus#Taxonomy
Yellow-eyed junco,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/9762_yellow-eyed_junco_junco_phaeonotus_miller_canyon_arizona_usa_20110510_1_1600.jpg?itok=ZJlSDKFm,https://www.hbw.com/species/yellow-eyed-junco-junco-phaeonotus#Taxonomy
Yellow-faced grassquit,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/dscn5013.jpg?itok=xTqEglqC,https://www.hbw.com/species/yellow-faced-grassquit-tiaris-olivaceus#Taxonomy
Yellow-footed gull,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Larus_livens_05.jpg?itok=EuN5u4gX,https://www.hbw.com/species/yellow-footed-gull-larus-livens#Taxonomy
Yellow-fronted canary,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/9319_yellow-fronted_canary_crithagra_mozambica_mozambica_mida_creek_reserve_kenya_20141219_1_1000.jpg?itok=Y70eG0YD,https://www.hbw.com/species/yellow-fronted-canary-crithagra-mozambica#Taxonomy
Yellow-green vireo,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Yellow-green-Vireo-Dusan-Brinkhuizen-IBC.jpg?itok=qby63ARM,https://www.hbw.com/species/yellow-green-vireo-vireo-flavoviridis#Taxonomy
Yellow-legged gull,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1761_yellow-legged_gull_medelhavstrut_larus_michahellis_cap_de_formentor_mallorca_spain_20150510_1_1000.jpg?itok=8999Kkb5,https://www.hbw.com/species/yellow-legged-gull-larus-michahellis#Taxonomy
Yellow-throated bunting,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/yellow_throated_bunting_01.jpg?itok=R__3q3pH,https://www.hbw.com/species/yellow-throated-bunting-emberiza-elegans#Taxonomy
Yucatan vireo,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/virmag43908.jpg?itok=CpHSyHKM,https://www.hbw.com/species/yucatan-vireo-vireo-magister#Taxonomy
Zebra dove,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/151_1024x684_640x428.jpg?itok=6xv_y0C2,https://www.hbw.com/species/zebra-dove-geopelia-striata#Taxonomy
Zenaida dove,no image,no link
Zinos petrel,no image,no link
Common Pochard,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/ar7q9489_0.jpg?itok=6ka589HC,https://www.hbw.com/species/common-pochard-aythya-ferina#Taxonomy
Common Scoter,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/dsc_0923a.jpg?itok=hawXv54A,https://www.hbw.com/species/common-scoter-melanitta-nigra#Taxonomy
Egyptian Goose,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/20151030_0001_EGoose.jpg?itok=ISoDy2Q4,https://www.hbw.com/species/egyptian-goose-alopochen-aegyptiaca#Taxonomy
Falcated Duck,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Falcated_Duck.jpg?itok=WNw7sNK4,https://www.hbw.com/species/falcated-duck-mareca-falcata#Taxonomy
Garganey,no image,no link
Hawaiian Duck,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/acr_7164.jpg?itok=6EOdAg8D,https://www.hbw.com/species/hawaiian-duck-anas-wyvilliana#Taxonomy
Helmeted Guineafowl,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1o3a0986helmperlhuhn_ssp._mitratusa.jpg?itok=37_T52WM,https://www.hbw.com/species/helmeted-guineafowl-numida-meleagris#Taxonomy
Labrador Duck,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/mlc.2011.0.309_a.jpg?itok=8E--7ThF,https://www.hbw.com/species/labrador-duck-camptorhynchus-labradorius#Descriptive_notes
Laysan Duck,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/laysan-duck-1a.jpg?itok=PyERRKzb,https://www.hbw.com/species/laysan-duck-anas-laysanensis#Taxonomy
Lesser White-fronted Goose,no image,no link
Masked Duck,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Pato_fierro_3.jpg?itok=mENxm9Cu,https://www.hbw.com/species/masked-duck-nomonyx-dominicus#Taxonomy
Pink-footed Goose,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/89__ar7q9357.jpg?itok=TCghO35M,https://www.hbw.com/species/pink-footed-goose-anser-brachyrhynchus#Taxonomy
Spectacled Eider,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/199_20160620_3_1000.jpg?itok=-YaE_Rsh,https://www.hbw.com/species/spectacled-eider-somateria-fischeri#Taxonomy
Tufted Duck,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/ar7q0150.jpg?itok=G-dy7j-L,https://www.hbw.com/species/tufted-duck-aythya-fuligula#Taxonomy
White-cheeked Pintail,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/patillo3.jpg?itok=J1BfxODH,https://www.hbw.com/species/white-cheeked-pintail-anas-bahamensis#Taxonomy
Whooper Swan,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/whooper_swan.jpg?itok=s7gME1NM,https://www.hbw.com/species/whooper-swan-cygnus-cygnus#Taxonomy
Buff-collared nightjar,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/buffcollarednightjarklein.jpg?itok=xD5uoxLF,https://www.hbw.com/species/buff-collared-nightjar-antrostomus-ridgwayi#Taxonomy
California gnatcatcher,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/7886_california_gnatcatcher_polioptila_californica_crystal_cove_state_park_california_usa_20110503_3_1280.jpg?itok=SLmk3SuN,https://www.hbw.com/species/california-gnatcatcher-polioptila-californica#Taxonomy
Christmas shearwater,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Puffinus_nativitatis.Imagen_fija001.jpg?itok=l497gxRs,https://www.hbw.com/species/christmas-shearwater-puffinus-nativitatis#Taxonomy
Common crane,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Zeriav_popolavy_060.jpg?itok=Mq_Gn2Hx,https://www.hbw.com/species/common-crane-grus-grus#Taxonomy
Common hill myna,no image,no link
Common myna,no image,no link
Common rosefinch,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/karmingimpelklein4.jpg?itok=YZYDbhKZ,https://www.hbw.com/species/common-rosefinch-carpodacus-erythrinus#Taxonomy
Eurasian siskin,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/dsc_8207a.jpg?itok=pYZLmrE3,https://www.hbw.com/species/eurasian-siskin-spinus-spinus#Taxonomy
Fork-tailed flycatcher,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/ar7q5359_tyrannus_savana.jpg?itok=ANsFMwl6,https://www.hbw.com/species/fork-tailed-flycatcher-tyrannus-savana#Taxonomy
Greenish elaenia,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/5030_greenish_elaenia_myiopagis_viridicata_milpe_pichincha_ecuador_20140111_1_1600.jpg?itok=ybtpRU6L,https://www.hbw.com/species/greenish-elaenia-myiopagis-viridicata#Taxonomy
Hawaiian coot,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Hawaiian_Coot_0.jpg?itok=X9p6j3ld,https://www.hbw.com/species/hawaiian-coot-fulica-alai#Taxonomy
Hawaiian rail,no image,https://www.hbw.com/species/hawaiian-rail-zapornia-sandwichensis#Descriptive_notes
Kermadec petrel,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/KermadecPetreloffNorthCapeNZMar13.jpg?itok=CjVHQd_K,https://www.hbw.com/species/kermadec-petrel-pterodroma-neglecta#Taxonomy
Lesser frigatebird,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/835_lesser_frigatebird_fregata_ariel_fergusson_island_papua_new_guinea_20140725_1_1600.jpg?itok=QZ4FLbFZ,https://www.hbw.com/species/lesser-frigatebird-fregata-ariel#Taxonomy
Long-billed murrelet,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/long-billed_murrelet__brachyramphus_perdix_sea_of_ochotsk_russia_june_26_2008_1_1024.jpg?itok=sqPWlfOW,https://www.hbw.com/species/long-billed-murrelet-brachyramphus-perdix#Taxonomy
Marsh sandpiper,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/c12017.jpg?itok=oaRKiZE4,https://www.hbw.com/species/marsh-sandpiper-tringa-stagnatilis#Taxonomy
Mitred parakeet,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/mitredparakeet-2.jpg?itok=gc0G5vrt,https://www.hbw.com/species/mitred-parakeet-psittacara-mitratus#Taxonomy
Narcissus flycatcher,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Narcissus_Flycatcher_0.jpg?itok=oJbSSwVO,https://www.hbw.com/species/narcissus-flycatcher-ficedula-narcissina#Taxonomy
Northern jacana,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/2015_12_053253.jpg?itok=3oa41XLw,https://www.hbw.com/species/northern-jacana-jacana-spinosa#Taxonomy
Pine bunting,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/e72e5167.jpg?itok=_bh3LbkT,https://www.hbw.com/species/pine-bunting-emberiza-leucocephalos#Taxonomy
Pin-tailed snipe,no image,no link
Rosy-faced lovebird,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_MG_1865_Rosy-faced_lovebird.JPG?itok=vlznZu66,https://www.hbw.com/species/rosy-faced-lovebird-agapornis-roseicollis#Taxonomy
Siberian rubythroat,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/siberian_rubythroat__luscinia_calliope_talan_russia_june_25_2008_1_1024.jpg?itok=Cwj0LntA,https://www.hbw.com/species/siberian-rubythroat-calliope-calliope#Taxonomy
Sooty shearwater,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/DSC_6618.jpg?itok=JBr8l2uX,https://www.hbw.com/species/sooty-shearwater-ardenna-grisea#Taxonomy
Stygian owl,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/stygian_owl_new.jpg?itok=iLsTu4wq,https://www.hbw.com/species/stygian-owl-asio-stygius#Taxonomy
Trindade petrel,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Natal_Pelagic_2015-01-24_160.JPG?itok=sMgkfqhK,https://www.hbw.com/species/trindade-petrel-pterodroma-arminjoniana#Taxonomy
White tern,no image,no link
White-throated thrush,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/whitethroatedthrush_bust_montv_cr_2_2_17_a_am8i4260.jpg?itok=imMupefv,https://www.hbw.com/species/white-throated-thrush-turdus-assimilis#Taxonomy
Kauai oo,no image,https://www.hbw.com/species/kauai-oo-moho-braccatus#Descriptive_notes
Oahu oo,no image,https://www.hbw.com/species/oahu-oo-moho-apicalis#Descriptive_notes
Bishops oo,no image,no link
Hawaii oo,no image,https://www.hbw.com/species/hawaii-oo-moho-nobilis#Descriptive_notes
