Scientific_Name,Common_Name,Common_Name2,Species_Code,Order,Audio_URL,Image_URL,Link_URL,us
Picoides pubescens,Downy woodpecker,Downy woodpecker,dowwoo,Piciformes,https://s3.amazonaws.com/com-aab-media/sound/522475.mp3,s3.amazonaws.com/com-aab-media/photo/75340951-1280px.jpg,https://www.allaboutbirds.org/guide/Downy_woodpecker,1
Calidris alpina,Dunlin,Dunlin,dunlin,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522184.mp3,s3.amazonaws.com/com-aab-media/photo/75341011-1280px.jpg,https://www.allaboutbirds.org/guide/Dunlin,1
Dendragapus obscurus,Dusky grouse,Dusky grouse,dusgro,Galliformes,https://s3.amazonaws.com/com-aab-media/sound/521935.mp3,s3.amazonaws.com/com-aab-media/photo/75216061-1280px.jpg,https://www.allaboutbirds.org/guide/Dusky_grouse,1
Turdus eunomus,Dusky thrush,Dusky thrush,dusthr2,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/dusky_thrush_bocos2.jpg?itok=IknWiidw,https://www.hbw.com/species/dusky-thrush-turdus-eunomus#Taxonomy,1
Phylloscopus fuscatus,Dusky warbler,Dusky warbler,duswar,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/e72e4677.jpg?itok=p1_tli7K,https://www.hbw.com/species/dusky-warbler-phylloscopus-fuscatus#Taxonomy,1
Myiarchus tuberculifer,Dusky-capped flycatcher,Dusky-capped flycatcher,ducfly,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/5402_dusky-capped_flycatcher_myiarchus_tuberculifer_tandayapa_bird_lodge_pichincha_ecuador_20140107_1_1600.jpg?itok=N52JyNF_,https://www.hbw.com/species/dusky-capped-flycatcher-myiarchus-tuberculifer#Taxonomy,1
Euptilotis neoxenus,Eared quetzal,Eared quetzal,earque,Trogoniformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/IMG_0475.JPG?itok=6nfSYB6b,https://www.hbw.com/species/eared-quetzal-euptilotis-neoxenus#Taxonomy,1
Sialia sialis,Eastern bluebird,Eastern bluebird,easblu,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522782.mp3,s3.amazonaws.com/com-aab-media/photo/75341041-1280px.jpg,https://www.allaboutbirds.org/guide/Eastern_bluebird,1
Tyrannus tyrannus,Eastern kingbird,Eastern kingbird,easkin,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522595.mp3,s3.amazonaws.com/com-aab-media/photo/75342041-1280px.jpg,https://www.allaboutbirds.org/guide/Eastern_kingbird,1
Sturnella magna,Eastern meadowlark,Eastern meadowlark,easmea,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/533896.mp3,s3.amazonaws.com/com-aab-media/photo/75342091-1280px.jpg,https://www.allaboutbirds.org/guide/Eastern_meadowlark,1
Sayornis phoebe,Eastern phoebe,Eastern phoebe,easpho,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522567.mp3,s3.amazonaws.com/com-aab-media/photo/75345501-1280px.jpg,https://www.allaboutbirds.org/guide/Eastern_phoebe,1
Pipilo erythrophthalmus,Eastern towhee,Eastern towhee,eastow,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522994.mp3,s3.amazonaws.com/com-aab-media/photo/75346731-1280px.jpg,https://www.allaboutbirds.org/guide/Eastern_towhee,1
Antrostomus vociferus,Eastern whip-poor-will,Eastern whip-poor-will,whip-p1,Caprimulgiformes,https://s3.amazonaws.com/com-aab-media/sound/522395.mp3,s3.amazonaws.com/com-aab-media/photo/75222981-1280px.jpg,https://www.allaboutbirds.org/guide/Eastern_whip-poor-will,1
Motacilla tschutschensis,Eastern yellow wagtail,Eastern yellow wagtail,eaywag,Passeriformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Motacilla_tschutschensis%2C_Tomohon%2C_North_Sulawesi.jpg/220px-Motacilla_tschutschensis%2C_Tomohon%2C_North_Sulawesi.jpg,https://en.wikipedia.org/wiki/Eastern_yellow_wagtail,1
Alopochen aegyptiaca,Egyptian Goose,Egyptian goose,egygoo,Anseriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/20151030_0001_EGoose.jpg?itok=ISoDy2Q4,https://www.hbw.com/species/egyptian-goose-alopochen-aegyptiaca#Taxonomy,1
Thalasseus elegans,Elegant tern,Elegant tern,eleter1,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522305.mp3,s3.amazonaws.com/com-aab-media/photo/76804911-1280px.jpg,https://www.allaboutbirds.org/guide/Elegant_tern,1
Trogon elegans,Elegant trogon,Elegant trogon,eletro,Trogoniformes,https://s3.amazonaws.com/com-aab-media/sound/522431.mp3,s3.amazonaws.com/com-aab-media/photo/75351601-1280px.jpg,https://www.allaboutbirds.org/guide/Elegant_trogon,1
Micrathene whitneyi,Elf owl,Elf owl,elfowl,Strigiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/elf_owl_04.jpg?itok=FcpLaGep,https://www.hbw.com/species/elf-owl-micrathene-whitneyi#Taxonomy,1
Anser canagicus,Emperor Goose,Emperor goose,empgoo,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521826.mp3,s3.amazonaws.com/com-aab-media/photo/75223981-1280px.jpg,https://www.allaboutbirds.org/guide/Emperor_Goose,1
Pternistis erckelii,Erckels francolin,Erckel's francolin,ercfra,Galliformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Erckel%27s_Francolin.PNG/220px-Erckel%27s_Francolin.PNG,https://en.wikipedia.org/wiki/Erckel%27s_francolin,1
Numenius borealis,Eskimo curlew,Eskimo curlew,eskcur,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/charscola6811.jpg?itok=qEvY9mlA,https://www.hbw.com/species/eskimo-curlew-numenius-borealis#Taxonomy,1
Pyrrhula pyrrhula,Eurasian bullfinch,Eurasian bullfinch,eurbul,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/img_2949.jpg?itok=i6_CbVEJ,https://www.hbw.com/species/eurasian-bullfinch-pyrrhula-pyrrhula#Taxonomy,1
Fulica atra,Eurasian coot,Eurasian coot,eurcoo,Gruiformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/7/73/Fulica_atra%2C_Bl%C3%A4sshuhn_am_Adenauer-Weiher.jpg/220px-Fulica_atra%2C_Bl%C3%A4sshuhn_am_Adenauer-Weiher.jpg,https://en.wikipedia.org/wiki/Eurasian_coot,1
Numenius arquata,Eurasian curlew,Eurasian curlew,eurcur,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1560_20160121_1_1000.jpg?itok=KobFuQ0Y,https://www.hbw.com/species/eurasian-curlew-numenius-arquata#Taxonomy,1
Charadrius morinellus,Eurasian dotterel,Eurasian dotterel,eurdot,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1491_fjallpipare_charadrius_morinellus_lingome_halland_20100515_4_1200.jpg?itok=8JwUADJ-,https://www.hbw.com/species/eurasian-dotterel-eudromias-morinellus#Taxonomy,1
Falco subbuteo,Eurasian hobby,Eurasian hobby,eurhob,Falconiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_MG_0737-bewerkt-3.jpg?itok=5-VF2mYi,https://www.hbw.com/species/eurasian-hobby-falco-subbuteo#Taxonomy,1
Haematopus ostralegus,Eurasian oystercatcher,Eurasian oystercatcher,euroys1,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/b21a2506.jpg?itok=7RZjzQg9,https://www.hbw.com/species/eurasian-oystercatcher-haematopus-ostralegus#Taxonomy,1
Spinus spinus,Eurasian siskin,Eurasian siskin,eursis,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/dsc_8207a.jpg?itok=pYZLmrE3,https://www.hbw.com/species/eurasian-siskin-spinus-spinus#Taxonomy,1
Alauda arvensis,Eurasian skylark,Eurasian skylark,skylar,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/69_alau_arv.jpg?itok=7b9qp1OV,https://www.hbw.com/species/eurasian-skylark-alauda-arvensis#Taxonomy,1
Mareca penelope,Eurasian Wigeon,Eurasian wigeon,eurwig,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521846.mp3,s3.amazonaws.com/com-aab-media/photo/75238841-1280px.jpg,https://www.allaboutbirds.org/guide/Eurasian_Wigeon,1
Scolopax rusticola,Eurasian woodcock,Eurasian woodcock,eurwoo,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/20160616-sni_8706.jpg?itok=PRwVXMLX,https://www.hbw.com/species/eurasian-woodcock-scolopax-rusticola#Taxonomy,1
Jynx torquilla,Eurasian wryneck,Eurasian wryneck,eurwry,Piciformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/img_3672.jpg?itok=gk09uYZf,https://www.hbw.com/species/eurasian-wryneck-jynx-torquilla#Taxonomy,1
Coccothraustes vespertinus,Evening grosbeak,Evening grosbeak,evegro,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523196.mp3,s3.amazonaws.com/com-aab-media/photo/75352091-1280px.jpg,https://www.allaboutbirds.org/guide/Evening_grosbeak,1
Turdus obscurus,Eyebrowed thrush,Eyebrowed thrush,eyethr,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/bf6e0514_eye-browed_thrush.jpg?itok=QJR8CwCZ,https://www.hbw.com/species/eyebrowed-thrush-turdus-obscurus#Taxonomy,1
Mareca falcata,Falcated Duck,Falcated duck,falduc,Anseriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Falcated_Duck.jpg?itok=WNw7sNK4,https://www.hbw.com/species/falcated-duck-mareca-falcata#Taxonomy,1
Numenius madagascariensis,Far Eastern curlew,Far Eastern curlew,faecur,Charadriiformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Far_Eastern_Curlew_cairns_RWD2.jpg/220px-Far_Eastern_Curlew_cairns_RWD2.jpg,https://en.wikipedia.org/wiki/Far_Eastern_curlew,1
Pterodroma feae,Feas petrel,Fea's petrel,feapet1,Procellariiformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Feas_Petrel_From_The_Crossley_ID_Guide_Eastern_Birds.jpg/250px-Feas_Petrel_From_The_Crossley_ID_Guide_Eastern_Birds.jpg,https://en.wikipedia.org/wiki/Fea%27s_petrel,1
Buteo regalis,Ferruginous hawk,Ferruginous hawk,ferhaw,Accipitriformes,https://s3.amazonaws.com/com-aab-media/sound/522085.mp3,s3.amazonaws.com/com-aab-media/photo/75352151-1280px.jpg,https://www.allaboutbirds.org/guide/Ferruginous_hawk,1
Spizella pusilla,Field sparrow,Field sparrow,fiespa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523020.mp3,s3.amazonaws.com/com-aab-media/photo/75352231-1280px.jpg,https://www.allaboutbirds.org/guide/Field_sparrow,1
Turdus pilaris,Fieldfare,Fieldfare,fieldf,Passeriformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/9/97/Turdus_pilaris2.jpg/220px-Turdus_pilaris2.jpg,https://en.wikipedia.org/wiki/Fieldfare,1
Corvus ossifragus,Fish crow,Fish crow,fiscro,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522670.mp3,s3.amazonaws.com/com-aab-media/photo/75216641-1280px.jpg,https://www.allaboutbirds.org/guide/Fish_crow,1
Amphispiza quinquestriata,Five-striped sparrow,Five-striped sparrow,fisspa,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/five-striped_sparrow_22.jpg?itok=7J1qM__p,https://www.hbw.com/species/five-striped-sparrow-amphispiza-quinquestriata#Taxonomy,1
Piranga bidentata,Flame-colored tanager,Flame-colored tanager,flctan,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Comidas_Mirian_S_Gerardo_888M4MEJOR.jpg?itok=jwgMAcBf,https://www.hbw.com/species/flame-colored-tanager-piranga-bidentata#Taxonomy,1
Psiloscops flammeolus,Flammulated owl,Flammulated owl,flaowl,Strigiformes,https://s3.amazonaws.com/com-aab-media/sound/522344.mp3,s3.amazonaws.com/com-aab-media/photo/75360251-1280px.jpg,https://www.allaboutbirds.org/guide/Flammulated_owl,1
Ardenna carneipes,Flesh-footed shearwater,Flesh-footed shearwater,flfshe,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/DSC_8337.jpg?itok=rHTtE8Cq,https://www.hbw.com/species/flesh-footed-shearwater-ardenna-carneipes#Taxonomy,1
Tyrannus savana,Fork-tailed flycatcher,Fork-tailed flycatcher,fotfly,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/ar7q5359_tyrannus_savana.jpg?itok=ANsFMwl6,https://www.hbw.com/species/fork-tailed-flycatcher-tyrannus-savana#Taxonomy,1
Sterna forsteri,Forsters tern,Forster's tern,forter,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522300.mp3,s3.amazonaws.com/com-aab-media/photo/75360381-1280px.jpg,https://www.allaboutbirds.org/guide/Forsters_tern,1
Passerella iliaca,Fox sparrow,Fox sparrow,foxspa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523056.mp3,s3.amazonaws.com/com-aab-media/photo/75360421-1280px.jpg,https://www.allaboutbirds.org/guide/Fox_sparrow,1
Leucophaeus pipixcan,Franklins gull,Franklin's gull,fragul,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522261.mp3,s3.amazonaws.com/com-aab-media/photo/75236631-1280px.jpg,https://www.allaboutbirds.org/guide/Franklins_gull,1
Mareca strepera,Gadwall,Gadwall,gadwal,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521842.mp3,s3.amazonaws.com/com-aab-media/photo/75360821-1280px.jpg,https://www.allaboutbirds.org/guide/Gadwall,1
Callipepla gambelii,Gambels quail,Gambel's quail,gamqua,Galliformes,https://s3.amazonaws.com/com-aab-media/sound/521913.mp3,s3.amazonaws.com/com-aab-media/photo/75360871-1280px.jpg,https://www.allaboutbirds.org/guide/Gambels_quail,1
Spatula querquedula,Garganey,Garganey,gargan,Anseriformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Garganey_%28Anas_querquedula%29_RWD3.jpg/220px-Garganey_%28Anas_querquedula%29_RWD3.jpg,https://en.wikipedia.org/wiki/Garganey,1
Melanerpes uropygialis,Gila woodpecker,Gila woodpecker,gilwoo,Piciformes,https://s3.amazonaws.com/com-aab-media/sound/522447.mp3,s3.amazonaws.com/com-aab-media/photo/75361241-1280px.jpg,https://www.allaboutbirds.org/guide/Gila_woodpecker,1
Colaptes chrysoides,Gilded flicker,Gilded flicker,gilfli,Piciformes,https://s3.amazonaws.com/com-aab-media/sound/522498.mp3,s3.amazonaws.com/com-aab-media/photo/76803721-1280px.jpg,https://www.allaboutbirds.org/guide/Gilded_flicker,1
Larus hyperboreus,Glaucous gull,Glaucous gull,glagul,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522276.mp3,s3.amazonaws.com/com-aab-media/photo/75239011-1280px.jpg,https://www.allaboutbirds.org/guide/Glaucous_gull,1
Larus glaucescens,Glaucous-winged gull,Glaucous-winged gull,glwgul,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522275.mp3,s3.amazonaws.com/com-aab-media/photo/75361351-1280px.jpg,https://www.allaboutbirds.org/guide/Glaucous-winged_gull,1
Plegadis falcinellus,Glossy ibis,Glossy ibis,gloibi,Pelecaniformes,https://s3.amazonaws.com/com-aab-media/sound/522045.mp3,s3.amazonaws.com/com-aab-media/photo/75361281-1280px.jpg,https://www.allaboutbirds.org/guide/Glossy_ibis,1
Aquila chrysaetos,Golden eagle,Golden eagle,goleag,Accipitriformes,https://s3.amazonaws.com/com-aab-media/sound/522059.mp3,s3.amazonaws.com/com-aab-media/photo/75361861-1280px.jpg,https://www.allaboutbirds.org/guide/Golden_eagle,1
Setophaga chrysoparia,Golden-cheeked warbler,Golden-cheeked warbler,gchwar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522958.mp3,s3.amazonaws.com/com-aab-media/photo/75361141-1280px.jpg,https://www.allaboutbirds.org/guide/Golden-cheeked_warbler,1
Regulus satrapa,Golden-crowned kinglet,Golden-crowned kinglet,gockin,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522769.mp3,s3.amazonaws.com/com-aab-media/photo/75361661-1280px.jpg,https://www.allaboutbirds.org/guide/Golden-crowned_kinglet,1
Zonotrichia atricapilla,Golden-crowned sparrow,Golden-crowned sparrow,gocspa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523079.mp3,s3.amazonaws.com/com-aab-media/photo/75236141-1280px.jpg,https://www.allaboutbirds.org/guide/Golden-crowned_sparrow,1
Basileuterus culicivorus,Golden-crowned warbler,Golden-crowned warbler,gcrwar,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_MG_1851.jpg?itok=f6GWOQgd,https://www.hbw.com/species/golden-crowned-warbler-basileuterus-auricapilla#Taxonomy,1
Melanerpes aurifrons,Golden-fronted woodpecker,Golden-fronted woodpecker,gofwoo,Piciformes,https://s3.amazonaws.com/com-aab-media/sound/522451.mp3,s3.amazonaws.com/com-aab-media/photo/75361781-1280px.jpg,https://www.allaboutbirds.org/guide/Golden-fronted_woodpecker,1
Vermivora chrysoptera,Golden-winged warbler,Golden-winged warbler,gowwar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522876.mp3,s3.amazonaws.com/com-aab-media/photo/75361901-1280px.jpg,https://www.allaboutbirds.org/guide/Golden-winged_warbler,1
Setophaga graciae,Graces warbler,Grace's warbler,grawar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522949.mp3,s3.amazonaws.com/com-aab-media/photo/76806711-1280px.jpg,https://www.allaboutbirds.org/guide/Graces_warbler,1
Ammodramus savannarum,Grasshopper sparrow,Grasshopper sparrow,graspa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/509566.mp3,s3.amazonaws.com/com-aab-media/photo/75361971-1280px.jpg,https://www.allaboutbirds.org/guide/Grasshopper_sparrow,1
Pinguinus impennis,Great auk,Great auk,greauk,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/dsc_0539_1.jpg?itok=Ai7sSu14,https://www.hbw.com/species/great-auk-pinguinus-impennis#Descriptive_notes,1
Larus marinus,Great black-backed gull,Great black-backed gull,gbbgul,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522278.mp3,s3.amazonaws.com/com-aab-media/photo/75228851-1280px.jpg,https://www.allaboutbirds.org/guide/Great_black-backed_gull,1
Ardea herodias,Great blue heron,Great blue heron,grbher3,Pelecaniformes,https://s3.amazonaws.com/com-aab-media/sound/522025.mp3,s3.amazonaws.com/com-aab-media/photo/75362041-1280px.jpg,https://www.allaboutbirds.org/guide/Great_blue_heron,1
Phalacrocorax carbo,Great cormorant,Great cormorant,grecor,Suliformes,https://s3.amazonaws.com/com-aab-media/sound/523782.mp3,s3.amazonaws.com/com-aab-media/photo/75362081-1280px.jpg,https://www.allaboutbirds.org/guide/Great_cormorant,1
Myiarchus crinitus,Great crested flycatcher,Great crested flycatcher,grcfly,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522576.mp3,s3.amazonaws.com/com-aab-media/photo/75222321-1280px.jpg,https://www.allaboutbirds.org/guide/Great_crested_flycatcher,1
Ardea alba,Great egret,Great egret,greegr,Pelecaniformes,https://s3.amazonaws.com/com-aab-media/sound/522028.mp3,s3.amazonaws.com/com-aab-media/photo/76803341-1280px.jpg,https://www.allaboutbirds.org/guide/Great_egret,1
Fregata minor,Great frigatebird,Great frigatebird,grefri,Suliformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/imgp0410.jpg?itok=Ci18gLUu,https://www.hbw.com/species/great-frigatebird-fregata-minor#Taxonomy,1
Bubo virginianus,Great horned owl,Great horned owl,grhowl,Strigiformes,https://s3.amazonaws.com/com-aab-media/sound/522353.mp3,s3.amazonaws.com/com-aab-media/photo/75362911-1280px.jpg,https://www.allaboutbirds.org/guide/Great_horned_owl,1
Pitangus sulphuratus,Great kiskadee,Great kiskadee,grekis,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522582.mp3,s3.amazonaws.com/com-aab-media/photo/75362431-1280px.jpg,https://www.allaboutbirds.org/guide/Great_kiskadee,1
Calidris tenuirostris,Great knot,Great knot,grekno,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1582_20160121_1_1000.jpg?itok=MjKn3sII,https://www.hbw.com/species/great-knot-calidris-tenuirostris#Taxonomy,1
Ardenna gravis,Great shearwater,Great shearwater,greshe,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/e7d_7275.jpg?itok=_C7xT1Df,https://www.hbw.com/species/great-shearwater-ardenna-gravis#Taxonomy,1
Stercorarius skua,Great skua,Great skua,gresku1,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/e7d_6997.jpg?itok=QSqEnoSL,https://www.hbw.com/species/great-skua-catharacta-skua#Taxonomy,1
